17	1	40000
17	40001	80000
17	80001	120000
17	120001	160000
17	160001	200000
17	200001	240000
17	240001	280000
17	280001	320000
17	320001	360000
17	360001	400000
17	400001	440000
17	440001	480000
17	480001	520000
17	520001	560000
17	560001	600000
17	600001	640000
17	640001	680000
17	680001	720000
17	720001	760000
17	760001	800000
17	800001	840000
17	840001	880000
17	880001	920000
17	920001	960000
17	960001	1000000
17	1000001	1040000
17	1040001	1080000
17	1080001	1120000
17	1120001	1160000
17	1160001	1200000
17	1200001	1240000
17	1240001	1280000
17	1280001	1320000
17	1320001	1360000
17	1360001	1400000
17	1400001	1440000
17	1440001	1480000
17	1480001	1520000
17	1520001	1560000
17	1560001	1600000
17	1600001	1640000
17	1640001	1680000
17	1680001	1720000
17	1720001	1760000
17	1760001	1800000
17	1800001	1840000
17	1840001	1880000
17	1880001	1920000
17	1920001	1960000
17	1960001	2000000
17	2000001	2040000
17	2040001	2080000
17	2080001	2120000
17	2120001	2160000
17	2160001	2200000
17	2200001	2240000
17	2240001	2280000
17	2280001	2320000
17	2320001	2360000
17	2360001	2400000
17	2400001	2440000
17	2440001	2480000
17	2480001	2520000
17	2520001	2560000
17	2560001	2600000
17	2600001	2640000
17	2640001	2680000
17	2680001	2720000
17	2720001	2760000
17	2760001	2800000
17	2800001	2840000
17	2840001	2880000
17	2880001	2920000
17	2920001	2960000
17	2960001	3000000
17	3000001	3040000
17	3040001	3080000
17	3080001	3120000
17	3120001	3160000
17	3160001	3200000
17	3200001	3240000
17	3240001	3280000
17	3280001	3320000
17	3320001	3360000
17	3360001	3400000
17	3400001	3440000
17	3440001	3480000
17	3480001	3520000
17	3520001	3560000
17	3560001	3600000
17	3600001	3640000
17	3640001	3680000
17	3680001	3720000
17	3720001	3760000
17	3760001	3800000
17	3800001	3840000
17	3840001	3880000
17	3880001	3920000
17	3920001	3960000
17	3960001	4000000
17	4000001	4040000
17	4040001	4080000
17	4080001	4120000
17	4120001	4160000
17	4160001	4200000
17	4200001	4240000
17	4240001	4280000
17	4280001	4320000
17	4320001	4360000
17	4360001	4400000
17	4400001	4440000
17	4440001	4480000
17	4480001	4520000
17	4520001	4560000
17	4560001	4600000
17	4600001	4640000
17	4640001	4680000
17	4680001	4720000
17	4720001	4760000
17	4760001	4800000
17	4800001	4840000
17	4840001	4880000
17	4880001	4920000
17	4920001	4960000
17	4960001	5000000
17	5000001	5040000
17	5040001	5080000
17	5080001	5120000
17	5120001	5160000
17	5160001	5200000
17	5200001	5240000
17	5240001	5280000
17	5280001	5320000
17	5320001	5360000
17	5360001	5400000
17	5400001	5440000
17	5440001	5480000
17	5480001	5520000
17	5520001	5560000
17	5560001	5600000
17	5600001	5640000
17	5640001	5680000
17	5680001	5720000
17	5720001	5760000
17	5760001	5800000
17	5800001	5840000
17	5840001	5880000
17	5880001	5920000
17	5920001	5960000
17	5960001	6000000
17	6000001	6040000
17	6040001	6080000
17	6080001	6120000
17	6120001	6160000
17	6160001	6200000
17	6200001	6240000
17	6240001	6280000
17	6280001	6320000
17	6320001	6360000
17	6360001	6400000
17	6400001	6440000
17	6440001	6480000
17	6480001	6520000
17	6520001	6560000
17	6560001	6600000
17	6600001	6640000
17	6640001	6680000
17	6680001	6720000
17	6720001	6760000
17	6760001	6800000
17	6800001	6840000
17	6840001	6880000
17	6880001	6920000
17	6920001	6960000
17	6960001	7000000
17	7000001	7040000
17	7040001	7080000
17	7080001	7120000
17	7120001	7160000
17	7160001	7200000
17	7200001	7240000
17	7240001	7280000
17	7280001	7320000
17	7320001	7360000
17	7360001	7400000
17	7400001	7440000
17	7440001	7480000
17	7480001	7520000
17	7520001	7560000
17	7560001	7600000
17	7600001	7640000
17	7640001	7680000
17	7680001	7720000
17	7720001	7760000
17	7760001	7800000
17	7800001	7840000
17	7840001	7880000
17	7880001	7920000
17	7920001	7960000
17	7960001	8000000
17	8000001	8040000
17	8040001	8080000
17	8080001	8120000
17	8120001	8160000
17	8160001	8200000
17	8200001	8240000
17	8240001	8280000
17	8280001	8320000
17	8320001	8360000
17	8360001	8400000
17	8400001	8440000
17	8440001	8480000
17	8480001	8520000
17	8520001	8560000
17	8560001	8600000
17	8600001	8640000
17	8640001	8680000
17	8680001	8720000
17	8720001	8760000
17	8760001	8800000
17	8800001	8840000
17	8840001	8880000
17	8880001	8920000
17	8920001	8960000
17	8960001	9000000
17	9000001	9040000
17	9040001	9080000
17	9080001	9120000
17	9120001	9160000
17	9160001	9200000
17	9200001	9240000
17	9240001	9280000
17	9280001	9320000
17	9320001	9360000
17	9360001	9400000
17	9400001	9440000
17	9440001	9480000
17	9480001	9520000
17	9520001	9560000
17	9560001	9600000
17	9600001	9640000
17	9640001	9680000
17	9680001	9720000
17	9720001	9760000
17	9760001	9800000
17	9800001	9840000
17	9840001	9880000
17	9880001	9920000
17	9920001	9960000
17	9960001	10000000
17	10000001	10040000
17	10040001	10080000
17	10080001	10120000
17	10120001	10160000
17	10160001	10200000
17	10200001	10240000
17	10240001	10280000
17	10280001	10320000
17	10320001	10360000
17	10360001	10400000
17	10400001	10440000
17	10440001	10480000
17	10480001	10520000
17	10520001	10560000
17	10560001	10600000
17	10600001	10640000
17	10640001	10680000
17	10680001	10720000
17	10720001	10760000
17	10760001	10800000
17	10800001	10840000
17	10840001	10880000
17	10880001	10920000
17	10920001	10960000
17	10960001	11000000
17	11000001	11040000
17	11040001	11080000
17	11080001	11120000
17	11120001	11160000
17	11160001	11200000
17	11200001	11240000
17	11240001	11280000
17	11280001	11320000
17	11320001	11360000
17	11360001	11400000
17	11400001	11440000
17	11440001	11480000
17	11480001	11520000
17	11520001	11560000
