18	1	40000
18	40001	80000
18	80001	120000
18	120001	160000
18	160001	200000
18	200001	240000
18	240001	280000
18	280001	320000
18	320001	360000
18	360001	400000
18	400001	440000
18	440001	480000
18	480001	520000
18	520001	560000
18	560001	600000
18	600001	640000
18	640001	680000
18	680001	720000
18	720001	760000
18	760001	800000
18	800001	840000
18	840001	880000
18	880001	920000
18	920001	960000
18	960001	1000000
18	1000001	1040000
18	1040001	1080000
18	1080001	1120000
18	1120001	1160000
18	1160001	1200000
18	1200001	1240000
18	1240001	1280000
18	1280001	1320000
18	1320001	1360000
18	1360001	1400000
18	1400001	1440000
18	1440001	1480000
18	1480001	1520000
18	1520001	1560000
18	1560001	1600000
18	1600001	1640000
18	1640001	1680000
18	1680001	1720000
18	1720001	1760000
18	1760001	1800000
18	1800001	1840000
18	1840001	1880000
18	1880001	1920000
18	1920001	1960000
18	1960001	2000000
18	2000001	2040000
18	2040001	2080000
18	2080001	2120000
18	2120001	2160000
18	2160001	2200000
18	2200001	2240000
18	2240001	2280000
18	2280001	2320000
18	2320001	2360000
18	2360001	2400000
18	2400001	2440000
18	2440001	2480000
18	2480001	2520000
18	2520001	2560000
18	2560001	2600000
18	2600001	2640000
18	2640001	2680000
18	2680001	2720000
18	2720001	2760000
18	2760001	2800000
18	2800001	2840000
18	2840001	2880000
18	2880001	2920000
18	2920001	2960000
18	2960001	3000000
18	3000001	3040000
18	3040001	3080000
18	3080001	3120000
18	3120001	3160000
18	3160001	3200000
18	3200001	3240000
18	3240001	3280000
18	3280001	3320000
18	3320001	3360000
18	3360001	3400000
18	3400001	3440000
18	3440001	3480000
18	3480001	3520000
18	3520001	3560000
18	3560001	3600000
18	3600001	3640000
18	3640001	3680000
18	3680001	3720000
18	3720001	3760000
18	3760001	3800000
18	3800001	3840000
18	3840001	3880000
18	3880001	3920000
18	3920001	3960000
18	3960001	4000000
18	4000001	4040000
18	4040001	4080000
18	4080001	4120000
18	4120001	4160000
18	4160001	4200000
18	4200001	4240000
18	4240001	4280000
18	4280001	4320000
18	4320001	4360000
18	4360001	4400000
18	4400001	4440000
18	4440001	4480000
18	4480001	4520000
18	4520001	4560000
18	4560001	4600000
18	4600001	4640000
18	4640001	4680000
18	4680001	4720000
18	4720001	4760000
18	4760001	4800000
18	4800001	4840000
18	4840001	4880000
18	4880001	4920000
18	4920001	4960000
18	4960001	5000000
18	5000001	5040000
18	5040001	5080000
18	5080001	5120000
18	5120001	5160000
18	5160001	5200000
18	5200001	5240000
18	5240001	5280000
18	5280001	5320000
18	5320001	5360000
18	5360001	5400000
18	5400001	5440000
18	5440001	5480000
18	5480001	5520000
18	5520001	5560000
18	5560001	5600000
18	5600001	5640000
18	5640001	5680000
18	5680001	5720000
18	5720001	5760000
18	5760001	5800000
18	5800001	5840000
18	5840001	5880000
18	5880001	5920000
18	5920001	5960000
18	5960001	6000000
18	6000001	6040000
18	6040001	6080000
18	6080001	6120000
18	6120001	6160000
18	6160001	6200000
18	6200001	6240000
18	6240001	6280000
18	6280001	6320000
18	6320001	6360000
18	6360001	6400000
18	6400001	6440000
18	6440001	6480000
18	6480001	6520000
18	6520001	6560000
18	6560001	6600000
18	6600001	6640000
18	6640001	6680000
18	6680001	6720000
18	6720001	6760000
18	6760001	6800000
18	6800001	6840000
18	6840001	6880000
18	6880001	6920000
18	6920001	6960000
18	6960001	7000000
18	7000001	7040000
18	7040001	7080000
18	7080001	7120000
18	7120001	7160000
18	7160001	7200000
18	7200001	7240000
18	7240001	7280000
18	7280001	7320000
18	7320001	7360000
18	7360001	7400000
18	7400001	7440000
18	7440001	7480000
18	7480001	7520000
18	7520001	7560000
18	7560001	7600000
18	7600001	7640000
18	7640001	7680000
18	7680001	7720000
18	7720001	7760000
18	7760001	7800000
18	7800001	7840000
18	7840001	7880000
18	7880001	7920000
18	7920001	7960000
18	7960001	8000000
18	8000001	8040000
18	8040001	8080000
18	8080001	8120000
18	8120001	8160000
18	8160001	8200000
18	8200001	8240000
18	8240001	8280000
18	8280001	8320000
18	8320001	8360000
18	8360001	8400000
18	8400001	8440000
18	8440001	8480000
18	8480001	8520000
18	8520001	8560000
18	8560001	8600000
18	8600001	8640000
18	8640001	8680000
18	8680001	8720000
18	8720001	8760000
18	8760001	8800000
18	8800001	8840000
18	8840001	8880000
18	8880001	8920000
18	8920001	8960000
18	8960001	9000000
18	9000001	9040000
18	9040001	9080000
18	9080001	9120000
18	9120001	9160000
18	9160001	9200000
18	9200001	9240000
18	9240001	9280000
18	9280001	9320000
18	9320001	9360000
18	9360001	9400000
18	9400001	9440000
18	9440001	9480000
18	9480001	9520000
18	9520001	9560000
18	9560001	9600000
18	9600001	9640000
18	9640001	9680000
18	9680001	9720000
18	9720001	9760000
18	9760001	9800000
18	9800001	9840000
